2025-06-12 18:19:03,NaN,NaN,NaN
2025-06-12 18:19:05,NaN,NaN,NaN
2025-06-12 18:19:07,NaN,NaN,NaN
2025-06-12 18:19:09,NaN,NaN,NaN
2025-06-12 18:19:11,NaN,NaN,NaN
2025-06-12 18:19:13,NaN,NaN,NaN
2025-06-12 18:19:15,NaN,NaN,NaN
2025-06-12 18:19:17,NaN,NaN,NaN
2025-06-12 18:19:19,NaN,NaN,NaN
2025-06-12 18:19:21,NaN,NaN,NaN
2025-06-12 18:19:23,NaN,NaN,NaN
2025-06-12 18:19:25,NaN,NaN,NaN
2025-06-12 18:19:27,NaN,NaN,NaN
2025-06-12 18:19:29,NaN,NaN,NaN
2025-06-12 18:19:31,NaN,NaN,NaN
2025-06-12 18:19:33,NaN,NaN,NaN
2025-06-12 18:19:35,NaN,NaN,NaN
2025-06-12 18:19:38,NaN,NaN,NaN
2025-06-12 18:19:40,NaN,NaN,NaN
2025-06-12 18:19:42,NaN,NaN,NaN
2025-06-12 18:19:44,NaN,NaN,NaN
2025-06-12 18:19:46,NaN,NaN,NaN
2025-06-12 18:19:48,NaN,NaN,NaN
2025-06-12 18:19:50,NaN,NaN,NaN
2025-06-12 18:19:52,NaN,NaN,NaN
2025-06-12 18:19:54,NaN,NaN,NaN
2025-06-12 18:19:56,NaN,NaN,NaN
2025-06-12 18:19:58,NaN,NaN,NaN
2025-06-12 18:20:00,NaN,NaN,NaN
2025-06-12 18:20:02,NaN,NaN,NaN
2025-06-12 18:20:04,NaN,NaN,NaN
2025-06-12 18:20:06,NaN,NaN,NaN
2025-06-12 18:20:08,NaN,NaN,NaN
2025-06-12 18:20:10,NaN,NaN,NaN
2025-06-12 18:20:12,NaN,NaN,NaN
2025-06-12 18:20:14,NaN,NaN,NaN
2025-06-12 18:20:16,NaN,NaN,NaN
2025-06-12 18:20:18,NaN,NaN,NaN
2025-06-12 18:20:20,NaN,NaN,NaN
2025-06-12 18:20:22,NaN,NaN,NaN
2025-06-12 18:20:24,NaN,NaN,NaN
2025-06-12 18:20:26,NaN,NaN,NaN
2025-06-12 18:20:28,NaN,NaN,NaN
2025-06-12 18:20:30,NaN,NaN,NaN
2025-06-12 18:20:32,NaN,NaN,NaN
2025-06-12 18:20:34,NaN,NaN,NaN
2025-06-12 18:20:36,NaN,NaN,NaN
2025-06-12 18:20:38,NaN,NaN,NaN
2025-06-12 18:20:40,NaN,NaN,NaN
2025-06-12 18:20:42,NaN,NaN,NaN
2025-06-12 18:20:44,NaN,NaN,NaN
2025-06-12 18:20:46,NaN,NaN,NaN
2025-06-12 18:20:48,NaN,NaN,NaN
2025-06-12 18:20:50,NaN,NaN,NaN
2025-06-12 18:20:52,NaN,NaN,NaN
2025-06-12 18:20:54,NaN,NaN,NaN
2025-06-12 18:20:56,NaN,NaN,NaN
2025-06-12 18:20:58,NaN,NaN,NaN
2025-06-12 18:21:00,NaN,NaN,NaN
2025-06-12 18:21:02,NaN,NaN,NaN
2025-06-12 18:21:04,NaN,NaN,NaN
2025-06-12 18:21:06,NaN,NaN,NaN
2025-06-12 18:21:08,NaN,NaN,NaN
2025-06-12 18:21:10,NaN,NaN,NaN
2025-06-12 18:21:12,NaN,NaN,NaN
2025-06-12 18:21:14,NaN,NaN,NaN
2025-06-12 18:21:16,NaN,NaN,NaN
2025-06-12 18:21:18,NaN,NaN,NaN
2025-06-12 18:21:20,NaN,NaN,NaN
2025-06-12 18:21:22,NaN,NaN,NaN
2025-06-12 18:21:24,NaN,NaN,NaN
2025-06-12 18:21:26,NaN,NaN,NaN
2025-06-12 18:21:28,NaN,NaN,NaN
2025-06-12 18:21:30,NaN,NaN,NaN
2025-06-12 18:21:32,NaN,NaN,NaN
2025-06-12 18:21:34,NaN,NaN,NaN
2025-06-12 18:21:36,NaN,NaN,NaN
2025-06-12 18:21:39,NaN,NaN,NaN
2025-06-12 18:21:41,NaN,NaN,NaN
2025-06-12 18:21:43,NaN,NaN,NaN
2025-06-12 18:21:45,NaN,NaN,NaN
2025-06-12 18:21:47,NaN,NaN,NaN
2025-06-12 18:21:49,NaN,NaN,NaN
2025-06-12 18:21:51,NaN,NaN,NaN
2025-06-12 18:21:53,NaN,NaN,NaN
2025-06-12 18:21:55,NaN,NaN,NaN
2025-06-12 18:21:57,NaN,NaN,NaN
2025-06-12 18:21:59,NaN,NaN,NaN
2025-06-12 18:22:01,NaN,NaN,NaN
2025-06-12 18:22:03,NaN,NaN,NaN
2025-06-12 18:22:05,NaN,NaN,NaN
2025-06-12 18:22:07,NaN,NaN,NaN
2025-06-12 18:22:09,NaN,NaN,NaN
2025-06-12 18:22:11,NaN,NaN,NaN
2025-06-12 18:22:13,NaN,NaN,NaN
2025-06-12 18:22:15,NaN,NaN,NaN
2025-06-12 18:22:17,NaN,NaN,NaN
2025-06-12 18:22:19,NaN,NaN,NaN
2025-06-12 18:22:21,NaN,NaN,NaN
2025-06-12 18:22:23,NaN,NaN,NaN
2025-06-12 18:22:25,NaN,NaN,NaN
2025-06-12 18:22:27,NaN,NaN,NaN
2025-06-12 18:22:29,NaN,NaN,NaN
2025-06-12 18:22:31,NaN,NaN,NaN
2025-06-12 18:22:33,NaN,NaN,NaN
2025-06-12 18:22:35,NaN,NaN,NaN
2025-06-12 18:22:37,NaN,NaN,NaN
2025-06-12 18:22:39,NaN,NaN,NaN
2025-06-12 18:22:41,NaN,NaN,NaN
2025-06-12 18:22:43,NaN,NaN,NaN
2025-06-12 18:22:45,NaN,NaN,NaN
2025-06-12 18:22:47,NaN,NaN,NaN
2025-06-12 18:22:49,NaN,NaN,NaN
2025-06-12 18:22:51,NaN,NaN,NaN
2025-06-12 18:22:53,NaN,NaN,NaN
2025-06-12 18:22:55,NaN,NaN,NaN
2025-06-12 18:22:57,NaN,NaN,NaN
2025-06-12 18:22:59,NaN,NaN,NaN
2025-06-12 18:23:01,NaN,NaN,NaN
2025-06-12 18:23:03,NaN,NaN,NaN
2025-06-12 18:23:05,NaN,NaN,NaN
2025-06-12 18:23:07,NaN,NaN,NaN
2025-06-12 18:23:09,NaN,NaN,NaN
2025-06-12 18:23:11,NaN,NaN,NaN
2025-06-12 18:23:13,NaN,NaN,NaN
2025-06-12 18:23:15,NaN,NaN,NaN
2025-06-12 18:23:17,NaN,NaN,NaN
2025-06-12 18:23:19,NaN,NaN,NaN
2025-06-12 18:23:21,NaN,NaN,NaN
2025-06-12 18:23:23,NaN,NaN,NaN
2025-06-12 18:23:25,NaN,NaN,NaN
2025-06-12 18:23:27,NaN,NaN,NaN
2025-06-12 18:23:29,NaN,NaN,NaN
2025-06-12 18:23:31,NaN,NaN,NaN
2025-06-12 18:23:33,NaN,NaN,NaN
2025-06-12 18:23:35,NaN,NaN,NaN
2025-06-12 18:23:37,NaN,NaN,NaN
2025-06-12 18:23:39,NaN,NaN,NaN
2025-06-12 18:23:41,NaN,NaN,NaN
2025-06-12 18:23:43,NaN,NaN,NaN
2025-06-12 18:23:45,NaN,NaN,NaN
2025-06-12 18:23:47,NaN,NaN,NaN
2025-06-12 18:23:49,NaN,NaN,NaN
2025-06-12 18:23:51,NaN,NaN,NaN
2025-06-12 18:23:53,NaN,NaN,NaN
2025-06-12 18:23:55,NaN,NaN,NaN
2025-06-12 18:23:57,NaN,NaN,NaN
2025-06-12 18:23:59,NaN,NaN,NaN
2025-06-12 18:24:01,NaN,NaN,NaN
2025-06-12 18:24:03,NaN,NaN,NaN
2025-06-12 18:24:06,NaN,NaN,NaN
2025-06-12 18:24:08,NaN,NaN,NaN
2025-06-12 18:24:10,NaN,NaN,NaN
2025-06-12 18:24:12,NaN,NaN,NaN
2025-06-12 18:24:14,NaN,NaN,NaN
2025-06-12 18:24:16,NaN,NaN,NaN
2025-06-12 18:24:18,NaN,NaN,NaN
2025-06-12 18:24:20,NaN,NaN,NaN
2025-06-12 18:24:22,NaN,NaN,NaN
2025-06-12 18:24:24,NaN,NaN,NaN
2025-06-12 18:24:26,NaN,NaN,NaN
2025-06-12 18:24:28,NaN,NaN,NaN
2025-06-12 18:24:30,NaN,NaN,NaN
2025-06-12 18:24:32,NaN,NaN,NaN
2025-06-12 18:24:34,NaN,NaN,NaN
2025-06-12 18:24:36,NaN,NaN,NaN
2025-06-12 18:24:38,NaN,NaN,NaN
2025-06-12 18:24:40,NaN,NaN,NaN
2025-06-12 18:24:42,NaN,NaN,NaN
2025-06-12 18:24:44,NaN,NaN,NaN
2025-06-12 18:24:46,NaN,NaN,NaN
2025-06-12 18:24:48,NaN,NaN,NaN
2025-06-12 18:24:50,NaN,NaN,NaN
2025-06-12 18:24:52,NaN,NaN,NaN
2025-06-12 18:24:54,NaN,NaN,NaN
2025-06-12 18:24:56,NaN,NaN,NaN
2025-06-12 18:24:58,NaN,NaN,NaN
2025-06-12 18:25:00,NaN,NaN,NaN
2025-06-12 18:25:02,NaN,NaN,NaN
2025-06-12 18:25:04,NaN,NaN,NaN
2025-06-12 18:25:06,NaN,NaN,NaN
2025-06-12 18:25:08,NaN,NaN,NaN
2025-06-12 18:25:10,NaN,NaN,NaN
2025-06-12 18:25:12,NaN,NaN,NaN
2025-06-12 18:25:14,NaN,NaN,NaN
2025-06-12 18:25:16,NaN,NaN,NaN
2025-06-12 18:25:18,NaN,NaN,NaN
2025-06-12 18:25:20,NaN,NaN,NaN
2025-06-12 18:25:22,NaN,NaN,NaN
2025-06-12 18:25:24,NaN,NaN,NaN
2025-06-12 18:25:26,NaN,NaN,NaN
2025-06-12 18:25:28,NaN,NaN,NaN
2025-06-12 18:25:30,NaN,NaN,NaN
2025-06-12 18:25:32,NaN,NaN,NaN
2025-06-12 18:25:34,NaN,NaN,NaN
2025-06-12 18:25:36,NaN,NaN,NaN
2025-06-12 18:25:38,NaN,NaN,NaN
2025-06-12 18:25:40,NaN,NaN,NaN
2025-06-12 18:25:42,NaN,NaN,NaN
2025-06-12 18:25:44,NaN,NaN,NaN
2025-06-12 18:25:46,NaN,NaN,NaN
2025-06-12 18:25:48,NaN,NaN,NaN
2025-06-12 18:25:50,NaN,NaN,NaN
2025-06-12 18:25:52,NaN,NaN,NaN
2025-06-12 18:25:54,NaN,NaN,NaN
2025-06-12 18:25:56,NaN,NaN,NaN
2025-06-12 18:25:58,NaN,NaN,NaN
2025-06-12 18:26:00,NaN,NaN,NaN
2025-06-12 18:26:02,NaN,NaN,NaN
2025-06-12 18:26:04,NaN,NaN,NaN
2025-06-12 18:26:06,NaN,NaN,NaN
2025-06-12 18:26:08,NaN,NaN,NaN
2025-06-12 18:26:10,NaN,NaN,NaN
2025-06-12 18:26:12,NaN,NaN,NaN
2025-06-12 18:26:14,NaN,NaN,NaN
2025-06-12 18:26:16,NaN,NaN,NaN
2025-06-12 18:26:18,NaN,NaN,NaN
2025-06-12 18:26:20,NaN,NaN,NaN
2025-06-12 18:26:22,NaN,NaN,NaN
2025-06-12 18:26:24,NaN,NaN,NaN
2025-06-12 18:26:26,NaN,NaN,NaN
2025-06-12 18:26:28,NaN,NaN,NaN
2025-06-12 18:26:30,NaN,NaN,NaN
2025-06-12 18:26:32,NaN,NaN,NaN
2025-06-12 18:26:35,NaN,NaN,NaN
2025-06-12 18:26:37,NaN,NaN,NaN
2025-06-12 18:26:39,NaN,NaN,NaN
2025-06-12 18:26:41,NaN,NaN,NaN
2025-06-12 18:26:43,NaN,NaN,NaN
2025-06-12 18:26:45,NaN,NaN,NaN
2025-06-12 18:26:47,NaN,NaN,NaN
2025-06-12 18:26:49,NaN,NaN,NaN
2025-06-12 18:26:51,NaN,NaN,NaN
2025-06-12 18:26:53,NaN,NaN,NaN
2025-06-12 18:26:55,NaN,NaN,NaN
2025-06-12 18:26:57,NaN,NaN,NaN
2025-06-12 18:26:59,NaN,NaN,NaN
2025-06-12 18:27:01,NaN,NaN,NaN
2025-06-12 18:27:03,NaN,NaN,NaN
2025-06-12 18:27:44,NaN,NaN,NaN
2025-06-12 18:27:46,NaN,NaN,NaN
2025-06-12 18:27:48,NaN,NaN,NaN
2025-06-12 18:27:50,NaN,NaN,NaN
2025-06-12 18:27:52,NaN,NaN,NaN
2025-06-12 18:27:54,NaN,NaN,NaN
2025-06-12 18:27:56,NaN,NaN,NaN
2025-06-12 18:27:58,NaN,NaN,NaN
2025-06-12 18:28:00,NaN,NaN,NaN
2025-06-12 18:28:02,NaN,NaN,NaN
2025-06-12 18:28:04,NaN,NaN,NaN
2025-06-12 18:28:06,NaN,NaN,NaN
2025-06-12 18:28:08,NaN,NaN,NaN
2025-06-12 18:28:10,NaN,NaN,NaN
2025-06-12 18:28:12,NaN,NaN,NaN
2025-06-12 18:28:14,NaN,NaN,NaN
2025-06-12 18:28:16,NaN,NaN,NaN
2025-06-12 18:28:18,NaN,NaN,NaN
2025-06-12 18:28:20,NaN,NaN,NaN
2025-06-12 18:28:22,NaN,NaN,NaN
2025-06-12 18:28:24,NaN,NaN,NaN
2025-06-12 18:28:26,NaN,NaN,NaN
2025-06-12 18:28:28,NaN,NaN,NaN
2025-06-12 18:28:30,NaN,NaN,NaN
2025-06-12 18:28:32,NaN,NaN,NaN
2025-06-12 18:28:34,NaN,NaN,NaN
2025-06-12 18:28:36,NaN,NaN,NaN
2025-06-12 18:28:38,NaN,NaN,NaN
2025-06-12 18:28:40,NaN,NaN,NaN
2025-06-12 18:28:42,NaN,NaN,NaN
2025-06-12 18:28:44,NaN,NaN,NaN
2025-06-12 18:28:46,NaN,NaN,NaN
2025-06-12 18:28:48,NaN,NaN,NaN
2025-06-12 18:28:50,NaN,NaN,NaN
2025-06-12 18:28:52,NaN,NaN,NaN
2025-06-12 18:28:54,NaN,NaN,NaN
2025-07-09 22:32:50,-0.48,0.47,1.03
2025-07-09 22:32:52,-0.48,0.47,1.03
2025-07-09 22:32:54,-0.48,0.47,1.03
2025-07-09 22:32:56,-0.48,0.47,1.03
2025-07-09 22:32:58,-0.48,0.47,1.03
2025-07-09 22:33:00,-0.48,0.47,1.03
2025-07-09 22:33:02,-0.48,0.47,1.03
2025-07-09 22:33:04,-0.48,0.47,1.03
2025-07-09 22:33:06,-0.48,0.47,1.03
2025-07-09 22:33:08,-0.48,0.47,1.03
2025-07-09 22:33:10,-0.48,0.47,1.03
2025-07-09 22:33:12,-0.14,0.47,0.58
2025-07-09 22:33:14,-0.14,0.47,0.58
2025-07-09 22:33:16,-0.14,0.47,0.58
2025-07-09 22:33:18,-0.14,0.47,0.58
2025-07-09 22:33:20,-0.14,0.47,0.58
2025-07-09 22:33:22,-0.14,0.47,0.58
2025-07-09 22:33:24,-0.14,0.47,0.58
2025-07-09 22:33:26,-0.14,0.47,0.58
2025-07-09 22:33:28,-0.14,0.47,0.58
2025-07-09 22:33:30,-0.14,0.47,0.58
2025-07-09 22:33:32,-0.48,0.47,1.03
2025-07-09 22:33:34,-0.48,0.47,1.03
2025-07-09 22:33:36,-0.48,0.47,1.03
2025-07-09 22:33:39,-0.48,0.47,1.03
2025-07-09 22:33:41,-0.48,0.47,1.03
2025-07-09 22:33:43,-0.48,0.47,1.03
2025-07-09 22:33:45,-0.48,0.47,1.03
2025-07-09 22:33:47,-0.48,0.47,1.03
2025-07-09 22:33:49,-0.48,0.47,1.03
2025-07-09 22:33:51,-0.48,0.47,1.03
2025-07-09 22:33:53,-0.48,0.47,1.03
2025-07-09 22:33:55,-0.48,0.47,1.03
2025-07-09 22:33:57,-0.48,0.47,1.03
2025-07-09 22:33:59,-0.48,0.47,1.03
2025-07-09 22:34:01,-0.48,0.47,1.03
2025-07-09 22:34:03,-0.48,0.47,1.03
2025-07-09 22:34:05,-0.48,0.47,1.03
2025-07-09 22:34:07,-0.48,0.47,1.03
2025-07-09 22:34:09,-0.48,0.47,1.03
2025-07-09 22:34:11,-0.48,0.47,1.03
2025-07-09 22:34:13,-0.48,0.47,1.03
2025-07-09 22:34:15,-0.48,0.47,1.03
2025-07-09 22:34:17,-0.48,0.47,1.03
2025-07-09 22:34:19,-0.48,0.47,1.03
2025-07-09 22:34:21,-0.50,0.48,0.27
2025-07-09 22:34:23,-0.50,0.48,0.27
2025-07-09 22:34:25,-0.50,0.48,0.27
2025-07-09 22:34:27,-0.50,0.48,0.27
2025-07-09 22:34:29,-0.50,0.48,0.27
2025-07-09 22:34:31,-0.50,0.48,0.27
2025-07-09 22:34:33,-0.50,0.48,0.27
2025-07-09 22:34:35,-0.48,0.47,1.03
2025-07-09 22:34:37,-0.48,0.47,1.03
2025-07-09 22:34:39,-0.48,0.47,1.03
2025-07-09 22:34:41,-0.48,0.47,1.03
2025-07-09 22:34:43,-0.48,0.47,1.03
2025-07-09 22:34:45,-0.48,0.47,1.03
2025-07-09 22:34:47,-0.48,0.47,1.03
2025-07-09 22:34:49,-0.48,0.47,1.03
2025-07-09 22:34:51,-0.48,0.47,1.03
2025-07-09 22:34:53,-0.48,0.47,1.03
2025-07-09 22:34:55,-0.48,0.47,1.03
2025-07-09 22:34:57,-0.48,0.47,1.03
2025-07-09 22:34:59,-0.48,0.47,1.03
2025-07-09 22:35:01,-0.48,0.47,1.03
2025-07-09 22:35:03,-0.48,0.47,1.03
2025-07-09 22:35:05,-0.48,0.47,1.03
2025-07-09 22:35:07,-0.48,0.47,1.03
2025-07-09 22:35:09,-0.62,0.59,1.03
2025-07-09 22:35:11,-0.62,0.59,1.03
2025-07-09 22:35:13,-0.62,0.59,1.03
2025-07-09 22:35:15,-0.62,0.59,1.03
2025-07-09 22:35:17,-0.62,0.59,1.03
2025-07-09 22:35:19,-0.62,0.59,1.03
2025-07-09 22:35:21,-0.62,0.59,1.03
2025-07-09 22:35:23,-0.62,0.36,1.03
2025-07-09 22:35:25,-0.62,0.36,1.03
2025-07-09 22:35:27,-0.62,0.36,1.03
2025-07-09 22:35:29,-0.62,0.36,1.03
2025-07-09 22:35:31,-0.62,0.36,1.03
2025-07-09 22:35:33,-0.62,0.36,1.03
2025-07-09 22:35:35,-0.62,0.36,1.03
2025-07-09 22:35:37,-0.62,0.36,1.03
2025-07-09 22:35:39,-0.62,0.36,1.03
2025-07-09 22:35:41,-0.62,0.36,1.03
2025-07-09 22:35:43,-0.62,0.36,1.03
2025-07-09 22:35:45,-0.62,0.36,1.03
2025-07-09 22:35:47,-0.62,0.36,1.03
2025-07-09 22:35:49,-0.62,0.36,1.03
2025-07-09 22:35:51,-0.62,0.36,1.03
2025-07-09 22:35:53,-0.62,0.36,1.03
2025-07-09 22:35:55,-0.62,0.36,1.03
2025-07-09 22:35:57,-0.62,0.36,1.03
2025-07-09 22:35:59,-0.62,0.36,1.03
2025-07-09 22:36:01,-0.62,0.36,1.03
2025-07-09 22:36:03,-0.62,0.36,1.03
2025-07-09 22:36:05,-0.62,0.36,1.03
2025-07-09 22:36:07,-0.62,0.36,1.03
2025-07-09 22:36:09,-0.62,0.36,1.03
